Bird, MEX, fa8545fd-8e56-49d1-bee6-68f252914e46, 100, 14062, No update data, 9g3qx2shd33y
Bird, MEX, e5f37027-f52c-46db-a502-53d76065d782, 79, 10744, No update data, 9g3qrmby5pn7
Bird, MEX, e19abb76-c72a-4a8f-8daa-611adcba3223, 79, 10744, No update data, 9g3qrjxhh8k2
Bird, MEX, abd6ebfc-3fa3-496b-a259-c5def4bf4d56, 62, 8058, No update data, 9g3qrnjqbtqz
Bird, MEX, 0cca98cb-85a2-4072-9fd5-d77657c3cbe8, 100, 14863, No update data, 9g3qrq2qkv9m
Bird, MEX, 73cd5bed-517c-4e2f-b6ab-e1c29de7f38e, 78, 10586, No update data, 9g3qrjxgvw0g
Bird, MEX, 918117da-5017-4740-8210-e58402ddd53f, 100, 14062, No update data, 9g3qrq2qsc9q
Bird, MEX, e5bea980-ba2a-43f9-8354-3fa02349f39b, 100, 14062, No update data, 9g3qrq2qsfcq
Bird, MEX, a344f099-559d-4851-8a81-a97fe4bdadfc, 34, 3841, No update data, 9g3qrnxcnwd8
Bird, MEX, 2deda658-907a-4f15-ac75-31743fe2f233, 85, 12358, No update data, 9g3qrmc0bpj3
Bird, MEX, 99895216-2334-44cd-94ad-37b36bad3d5b, 99, 14696, No update data, 9g3qrq13uky5
Bird, MEX, 01bdcb97-090a-4c06-b738-ee1005dc9aea, 100, 14062, No update data, 9g3qrntbrguv
Bird, MEX, 143bf6ce-40fb-433f-a8b9-e60e8fafac0b, 100, 14062, No update data, 9g3qrntbrguv
Bird, MEX, 1ccedbad-8286-4690-8a8a-d7f0c651583e, 97, 14362, No update data, 9g3qrmc110d4
Bird, MEX, 8df797e7-7b0e-48f8-a943-fea682f142f5, 34, 3841, No update data, 9g3qrm8zv6zx
Bird, MEX, 1a39eb17-eb93-4766-b443-56a5fdaad5ce, 100, 14062, No update data, 9g3qrm8tsyp8
Bird, MEX, 1842616a-81b3-463c-a3f4-3fe535202967, 98, 14529, No update data, 9g3qrm8tvfup
Bird, MEX, 2c189e49-e320-45cc-82f5-04bc6ef47708, 44, 5214, No update data, 9g3qrjuzrmnb
Bird, MEX, b0d07e3c-c87c-4787-920f-ae6bf71741a4, 97, 14362, No update data, 9g3qrmc0chd1
Bird, MEX, a5089e7f-e90d-46bd-b176-e13d235123f4, 100, 14863, No update data, 9g3qrq13vnkt
Bird, MEX, e3858f13-6947-446b-b865-81a05998ef62, 97, 14362, No update data, 9g3qrq13vqpg
Bird, MEX, 674cb033-e034-4a31-ad45-c42915b47412, 97, 14362, No update data, 9g3qrmc0csg7
Bird, MEX, 3eab09b7-cf27-4220-8a5c-55ea802a0c00, 98, 14529, No update data, 9g3qrq13vxtv
Bird, MEX, 79f98856-febb-4b07-acf7-f526c3a7017e, 98, 14529, No update data, 9g3qrq13vxmg
Bird, MEX, a09f36ce-8514-4123-adc7-08b17822925a, 98, 14529, No update data, 9g3qrq13vdjf
Bird, MEX, 04a6f288-0cd2-4b54-9783-1cd5a35802ec, 92, 13527, No update data, 9g3qrm8tzm0v
Bird, MEX, e41ea2ee-2848-4b98-ada6-389160e01ce1, 100, 14863, No update data, 9g3qrq16jfkn
Bird, MEX, 4949bb9b-aaf0-40db-834e-375cd0e270bc, 98, 13746, No update data, 9g3qrm8twt6s
Bird, MEX, 80286e73-9030-477e-aa8c-1e9e25825ab6, 97, 13588, No update data, 9g3qrm8tw7u7
Bird, MEX, ae0bb54a-b82e-453f-9e26-d57fdd783a61, 100, 14863, No update data, 9g3qrm8twyvw
Bird, MEX, bb408fae-c3fe-41ec-ae09-83b17621e49b, 99, 14696, No update data, 9g3qrq16njx6
Bird, MEX, c1ff01e1-42c0-4589-8d37-39ab56ab55ef, 47, 5688, No update data, 9g3qrjv266xc
Bird, MEX, e55c5dda-1fc7-438f-8418-3b156d39c78a, 99, 14696, No update data, 9g3qrm8tqkkk
Bird, MEX, 2f732cc2-7a1b-49ce-97fe-a751bc3de2bb, 97, 13588, No update data, 9g3qrm8tx3bz
Bird, MEX, 737a93a5-9124-4651-b889-5877abab4ba5, 75, 10688, No update data, 9g3qrjv2463w
Bird, MEX, 975f991a-0ac9-4e8c-b752-cde8fdd3ec54, 80, 10902, No update data, 9g3qrmc01ktk
Bird, MEX, a8bfc90c-a9e1-4be1-ab3f-1761a8e9625a, 97, 13588, No update data, 9g3qrm8tnqhm
Bird, MEX, a26d3c47-db2b-4712-9433-76b1eb20c05a, 40, 4843, No update data, 9g3qrjtsxejp
Bird, MEX, c89a2bcd-f227-4564-9122-c0841bbbf4a5, 56, 7110, No update data, 9g3qrjtrbh83
Bird, MEX, 25bb3299-c2db-4d35-836e-22aa7c63d68a, 62, 8058, No update data, 9g3qrjtr8j2k
Bird, MEX, 8d1d3010-c6c2-48a4-8d28-15293b9306fa, 61, 7900, No update data, 9g3qrjtr850r
Bird, MEX, 8a0efed6-b9b1-4a26-b1c4-00a35fc33057, 98, 13746, No update data, 9g3qrmc0jr6v
Bird, MEX, b3e49636-7ea3-4f6d-ad06-443d74e3f187, 66, 9185, No update data, 9g3qrjtsejwq
Bird, MEX, 8f6f297f-4e3a-46b8-93dc-86d8fc58223f, 54, 7181, No update data, 9g3qrjtsdk3x
Bird, MEX, 05ce5f02-4e6d-446f-9391-8a5ad81d7628, 51, 6320, No update data, 9g3qrjv0hsk6
Bird, MEX, 0612a75f-6856-4b33-a7de-c3e8d736a0c4, 21, 1670, No update data, 9g3qrjuy328j
Bird, MEX, 2fb01b85-c513-4f59-9543-4d4f99d95dc0, 99, 14696, No update data, 9g3qrm8d6z5j
Bird, MEX, 13501406-238d-4d1d-8cc8-f4bcd96b511c, 99, 14696, No update data, 9g3qrm8d7pnm
Bird, MEX, 1cc4d66b-bfec-4132-9c55-5e7789d75aaa, 99, 14696, No update data, 9g3qrm8d6ejh
Bird, MEX, 67435938-6fcc-4aad-973d-dbfc4af56a67, 94, 13861, No update data, 9g3qrm8d71bh
Bird, MEX, d7caaaa5-e933-4847-91d0-1f8689c0c779, 98, 14529, No update data, 9g3qrm8d5x3t
Bird, MEX, 24ad8133-a7fa-4cf0-8e41-66fac3d9959f, 47, 5688, No update data, 9g3qrjubnhr4
Bird, MEX, 1a283a9c-d184-42c7-a11e-56c686496270, 71, 9480, No update data, 9g3qrnkf837s
Bird, MEX, d1acd818-0816-4e10-9e7b-a181ea5fae17, 82, 11218, No update data, 9g3qrjusg9rw
Bird, MEX, 3f827a5d-5f20-4179-94c6-34b440618101, 61, 7900, No update data, 9g3qrjub5xpe
Bird, MEX, 980033a0-4bf2-43e3-bbd0-c059f4a0a19a, 80, 11523, No update data, 9g3qrjub5t93
Bird, MEX, 3364dc14-a88e-4ced-b774-a6ce292c6431, 48, 6179, No update data, 9g3qrnkdxyfp
Bird, MEX, 48c8c960-1c8b-47db-8c78-e28b365e1e43, 51, 6680, No update data, 9g3qrnkdxwtj
Bird, MEX, 1d195da3-bb77-43e5-b3c7-0f9a12380fdb, 94, 13861, No update data, 9g3qrm8888wz
Bird, MEX, 841068f2-7d6b-4715-aa30-b5e553a7955b, 98, 14529, No update data, 9g3qrm882ygg
Bird, MEX, 7ff18de2-31f8-4ddf-934e-182cbc1de2fc, 94, 13861, No update data, 9g3qrm8892tp
Bird, MEX, 8ef867d2-86d6-4d21-b11a-4e404813f033, 99, 14696, No update data, 9g3qrm883jfn
Bird, MEX, cdde521f-5c44-4795-b022-2a2f73a4c904, 99, 14696, No update data, 9g3qrm889cn9
Bird, MEX, ec1164e1-9c07-4609-ba81-c3323bc3aa18, 38, 4509, No update data, 9g3qrjrjtw0b
Bird, MEX, 4619c173-46a9-4879-80d6-39af7418e3b4, 96, 14195, No update data, 9g3qrm882enu
Bird, MEX, f634b558-181e-4f19-ac1d-4bd2fccad0bf, 98, 14529, No update data, 9g3qrm889bne
Bird, MEX, da8a1841-ee20-4041-9751-72895efd5c8b, 99, 13904, No update data, 9g3qrm882dwb
Bird, MEX, 60038b0c-623d-4bc5-9e1a-5a5f596e6d28, 93, 13694, No update data, 9g3qrm88d0kv
Bird, MEX, 4704be31-aaad-4f98-b85e-eadb679391b2, 97, 13588, No update data, 9g3qrm883k06
Bird, MEX, 2f715101-60b1-40f1-9f23-c9dde588255e, 92, 13527, No update data, 9g3qrm883vbq
Bird, MEX, f0e5f4c7-959c-4b62-94d9-b2e71a7a09df, 91, 13360, No update data, 9g3qrm883kj4
Bird, MEX, 9ed88c6e-7ab8-4ef2-8fb8-107c1deca27a, 64, 8374, No update data, 9g3qrjrm5vs9
Bird, MEX, 71555ae0-7c24-44e4-934d-b196a7b199e7, 82, 11218, No update data, 9g3qrjrmjdbb
Bird, MEX, 925c6bf7-c628-4957-af54-eeb6cd8ee021, 99, 14696, No update data, 9g3qrq1brgf3
Bird, MEX, 9540a50d-13e6-4b8c-af9c-764a8eb5339f, 80, 10902, No update data, 9g3qrmc9pb62
Bird, MEX, 952eb472-e465-44b0-b521-10d99ac12b5a, 99, 13904, No update data, 9g3qrq402d0x
Bird, MEX, 5f1a3923-fd37-49e2-89ab-06edd06985b9, 100, 14863, No update data, 9g3qrq4031fj
Bird, MEX, 4b3ad5bf-564e-492f-979a-7286f89b6f18, 100, 14062, No update data, 9g3qrq401u8k
Bird, MEX, 9f1b065e-3c51-4d61-a3a9-0794da215166, 100, 14062, No update data, 9g3qrq403bn9
Bird, MEX, c249d50c-47e3-451a-9a88-4c30bdcc4095, 65, 8532, No update data, 9g3qrq8uds0n
Bird, MEX, b2b1ad21-28f2-425b-9c7a-6d332124eb55, 47, 5688, No update data, 9g3qrjqk7tp8
Bird, MEX, 96fd2625-85e9-4af6-849f-4484e7ce95f7, 98, 13746, No update data, 9g3qrm9381m7
Bird, MEX, d3264d11-7670-42a9-a019-c24c189ff611, 100, 14062, No update data, 9g3qrm9389qg
Bird, MEX, 749a2ff8-0eb2-4e53-87f8-c4bac3c4f576, 100, 14863, No update data, 9g3qrm932qge
Bird, MEX, e92f9955-c000-4696-8e8c-d7d85d184a8d, 98, 14529, No update data, 9g3qrm932qed
Bird, MEX, 8b3025fe-8fe9-4147-82bf-552649659238, 99, 14696, No update data, 9g3qrm933j40
Bird, MEX, 9be9aedc-5077-4337-9b45-c84c5a53e4ce, 64, 8374, No update data, 9g3qrjr6zjgb
Bird, MEX, 5b01e6ac-57cf-4b5a-b862-1791418fb387, 76, 10270, No update data, 9g3qrnh03qvh
Bird, MEX, e959d710-cddc-44cc-8873-8e3f80f56718, 82, 11218, No update data, 9g3qrm2521bk
Bird, MEX, fe9ce2e3-44f0-475f-b023-e17c5a6a0582, 80, 10902, No update data, 9g3qrm253041
Bird, MEX, 10f987de-cd02-40c6-93cd-1cbac04e129c, 90, 12482, No update data, 9g3qrjq5q6s0
Bird, MEX, 49bf7be6-8ec3-4699-9ee0-93a441712d18, 85, 11692, No update data, 9g3qrm2eyjpm
Bird, MEX, c532dd7d-b885-4063-9a74-e2248b973b1e, 100, 14863, No update data, 9g3qrm9fu8u6
Bird, MEX, b6d48655-113a-4fe3-836d-8f1b0f48cc23, 100, 14062, No update data, 9g3qrm9fsqn0
Bird, MEX, 23241c65-d956-44f7-a2b6-5797da3274c9, 100, 14062, No update data, 9g3qrm9fsyp8
Bird, MEX, 3a117581-5129-4dd7-99fc-82c24d28913d, 100, 14062, No update data, 9g3qrm9fkq84
Bird, MEX, d2c55b4d-606f-4178-b9c6-8e87c01a8f44, 100, 14062, No update data, 9g3qrm9ft4se
Bird, MEX, bd27c487-031a-4170-8777-a9ce1e56b90a, 62, 8058, No update data, 9g3qrjnz0vjp
Bird, MEX, b2f66f39-bab5-4a77-83b6-1ced403036a7, 48, 5846, No update data, 9g3qrm28rf4q
Bird, MEX, c31bee0a-f615-4d39-98e3-052b5398444a, 48, 6179, No update data, 9g3qrjphup6f
Bird, MEX, 4d5bcbbb-34c6-4efd-8f41-60208765087f, 98, 13746, No update data, 9g3qrmd36b53
Bird, MEX, 4e40bd37-ed1b-4a7b-bc67-78a44871fb65, 99, 14696, No update data, 9g3qrmd35qkx
Bird, MEX, aba6c0de-f220-4f71-bc2f-fc632c88f659, 88, 12859, No update data, 9g3qrmd35t1x
Bird, MEX, 0b5ed465-0d67-4ddc-9a2f-254998b5e699, 100, 14062, No update data, 9g3qrm36qfjw
Bird, MEX, 63b2791f-ec0a-4936-8210-5a7a1862b646, 99, 13904, No update data, 9g3qrm36nqu3
Bird, MEX, 95da4ad1-8339-4661-aad1-20a437f9b28f, 84, 11534, No update data, 9g3qrjnm83et
Bird, MEX, 1a196e3e-6c4c-4d1b-a703-9f49b404f41e, 99, 14696, No update data, 9g3qrm36r45y
Bird, MEX, c05509eb-7a33-40bb-bffe-4f2d566ef8df, 98, 14529, No update data, 9g3qrm36reu0
Bird, MEX, cb0a99dd-92a8-48a9-b2f5-fea4c8fbeff6, 99, 13904, No update data, 9g3qrmd2dwj0
Bird, MEX, 9d020bca-f50e-4f96-832c-78ac67175613, 99, 13904, No update data, 9g3qrm36rds0
Bird, MEX, c4cda3e9-2622-432d-8ba7-2b168704e825, 100, 14863, No update data, 9g3qrmd358rb
Bird, MEX, 49a8c000-37a6-4dc1-a106-f4f560a46c67, 100, 14062, No update data, 9g3qrm36r2p1
Bird, MEX, 248f53fe-fa68-454d-a339-8bfba5df96c8, 98, 13746, No update data, 9g3qrm3d218d
Bird, MEX, 7867c507-5041-4675-a9b1-bd50db64fb08, 100, 14863, No update data, 9g3qrm3d26e8
Bird, MEX, 26dbf510-8bff-4540-b7d8-6fbed385c205, 100, 14062, No update data, 9g3qrm36py4m
Bird, MEX, fdb98c72-4de2-4bec-85d8-01b148b91fdb, 79, 10744, No update data, 9g3qrmd9g2ud
Bird, MEX, 08e7cbbd-b194-435c-8c55-746affa2b550, 75, 10112, No update data, 9g3qrm38cmmq
Bird, MEX, 05708ec8-7f3e-4fb2-b5e9-79b46ef933e7, 52, 6478, No update data, 9g3qrm1r3gy8
Bird, MEX, 9df4aa53-6ae5-40ec-b8fb-e05e3ad14881, 100, 14062, No update data, 9g3qrmen70n3
Bird, MEX, 0b55ad37-e096-43e5-980c-15afc24e8b48, 97, 13588, No update data, 9g3qrmen77kw
Bird, MEX, 53e7d760-42d4-4022-8fd9-ed5039793a55, 100, 14062, No update data, 9g3qrmen7s3s
Bird, MEX, 413e25c5-27d6-4460-bf10-5c282962338d, 99, 13904, No update data, 9g3qrmen5x3t
Bird, MEX, eddc3d62-1f8f-448b-8559-04768146c6fb, 100, 14062, No update data, 9g3qrmen7gub
Bird, MEX, c07c0fdf-a0d7-40d1-8821-4fdc68e77df5, 43, 5344, No update data, 9g3qrm1q5dpg
Bird, MEX, 2f812020-c4d8-4e34-b569-82c573395caf, 83, 11376, No update data, 9g3qrjhz0e8t
Bird, MEX, f27921cb-e5bb-4029-8d0a-7200268dbb19, 44, 5214, No update data, 9g3qrjfzf7rf
Bird, MEX, b56a762e-cf3d-4b62-9957-d7cd9d4c3cd1, 98, 13746, No update data, 9g3qrme4evsy
Bird, MEX, bf41ce4a-28a1-4325-8287-7f5f7b4e427c, 96, 14195, No update data, 9g3qrme4srbh
Bird, MEX, 5a1af8be-4af2-4bb1-9b81-f35321aea4be, 99, 13904, No update data, 9g3qrme4sj7h
Bird, MEX, 144b833a-5d0c-4638-bd69-1f7f6512600c, 57, 7268, No update data, 9g3qrm0dws4s
Bird, MEX, 85c77e5d-7ca2-4acc-851f-01e834bf76a7, 96, 13430, No update data, 9g3qrme4s38j
Bird, MEX, 90e0402b-053e-4e91-b640-7f2bd4bcafa8, 100, 14062, No update data, 9g3qrme4s9sm
Bird, MEX, b64ddd18-f5f9-4259-8a94-a4ed55e8bac4, 99, 13904, No update data, 9g3qrmem69t5
Bird, MEX, b08ce310-d2fc-45dd-8d62-521c9c23a38d, 93, 13694, No update data, 9g3qrmem6g7q
Bird, MEX, a235b070-c9ed-4159-8f2c-47127f6294b7, 100, 14863, No update data, 9g3qrmem6b53
Bird, MEX, c5591237-7704-4174-ba0e-99e1d619b619, 99, 14696, No update data, 9g3qrmem71bm
Bird, MEX, 36930ce4-ff02-4a05-bd94-35e3a3eb3618, 66, 8690, No update data, 9g3qrjk15yht
Bird, MEX, 334d37ea-4ca1-4106-95ba-3dae5b1e6380, 100, 14062, No update data, 9g3qrme4pnu1
Bird, MEX, 196ee2c2-040b-4015-bf78-6e6c14694510, 94, 13114, No update data, 9g3qrme1wnr6
Bird, MEX, 98361164-9cfe-47ba-8089-8a52c3847494, 100, 14863, No update data, 9g3qrme1jxn5
Bird, MEX, e2503d73-25e8-4b93-97ac-f374457a3573, 100, 14062, No update data, 9g3qrme1xpk0
Bird, MEX, e25acb27-a79f-4b05-822d-ac91e4acf02b, 70, 9853, No update data, 9g3qrj7my52c
Bird, MEX, f502da9f-2766-4a62-99c5-d09de0e00721, 100, 14062, No update data, 9g3qrmemrqx4
Bird, MEX, c214602d-d67c-4b09-ba99-34b2d47493b0, 100, 14062, No update data, 9g3qrmet86gv
Bird, MEX, 6bdba8c6-98f6-44f4-8317-3fb317c95a3c, 100, 14062, No update data, 9g3qrmet8ggg
Bird, MEX, 51efb51f-5bef-4a0b-8a1a-e231cb91a6b1, 79, 10744, No update data, 9g3qrm69e423
Bird, MEX, ae02b51b-123a-4953-b879-ccdd4f8d7c0c, 100, 14863, No update data, 9g3qrm7r8zgu
Bird, MEX, 11f1ec41-516b-4137-8d03-93300417e57a, 99, 14696, No update data, 9g3qrm7r9yws
Bird, MEX, 867ca35b-befa-4310-ae76-54c25d56f7a1, 100, 14062, No update data, 9g3qrm7rdjew
Bird, MEX, 6ac19057-d456-42f2-8b15-a6f5b2115c23, 99, 14696, No update data, 9g3qrm7rdq9u
Bird, MEX, 8c04db84-2982-411e-868e-448bc7d48333, 71, 9480, No update data, 9g3qxcytbtw7
Bird, MEX, 385a58c0-55cb-4d52-b2a3-66003f9485aa, 67, 8848, No update data, 9g3qxfj50fk2
Bird, MEX, fefade75-5349-4cb9-903e-9bab3d06db7d, 47, 5688, No update data, 9g3qxcyye1bc
Bird, MEX, b42f1baf-a51d-4e43-851e-a4b9a7bafb3d, 28, 2686, No update data, 9g3qxczq5n8g
Bird, MEX, d96ce402-e456-4a64-8847-53968cdf346f, 43, 5056, No update data, 9g3qxfmd4sv8
Bird, MEX, 507c85af-6b8d-47a1-b9d9-eea8fc0d6e4f, 54, 6794, No update data, 9g3qxfpz4kz8
Bird, MEX, 8ba13f38-d638-40ab-a05c-a12f8ebaf3f5, 69, 9164, No update data, 9g3w81v2gsr7
Bird, MEX, def29b13-1387-4b82-b22c-661c63e7a876, 45, 5372, No update data, 9g3w81ty1msv
Bird, MEX, c613264f-55a8-48a5-8d80-6849b5c50189, 52, 6478, No update data, 9g3qrt39k680
Bird, MEX, cbb17fd9-99b1-49b1-8d9f-9d49119b9604, 74, 9954, No update data, 9g3qrkm8suxx
Bird, MEX, adc6ae4f-52d7-42a6-9fef-bbe285c4ae20, 74, 9954, No update data, 9g3qrkv1uxuw
Bird, MEX, 8971dda7-0053-447d-98ed-28e335e65b24, 64, 8851, No update data, 9g3qr7u5330r
Bird, MEX, 88d3975c-91af-4afb-a117-d48ac7438e86, 81, 11060, No update data, 9g3qr7u1615x
Bird, MEX, cd6d60f8-065d-4d45-85d8-b6938fd23b24, 81, 11060, No update data, 9g3qr7u14w05
Bird, MEX, 3d01e71f-63fe-4283-bf7d-5faf2e56bfaf, 63, 8216, No update data, 9g3qrkg0m3xf
Bird, MEX, b7a43ee9-0fc1-4dc8-a1de-667803f71173, 49, 6004, No update data, 9g3qrt0kvug4
Bird, MEX, 21498960-6c2d-49e6-8acf-de435e204c2b, 67, 8848, No update data, 9g3qrk66rcf7
Bird, MEX, 688c77c5-f61b-4407-ae98-f508bde8af9a, 65, 8532, No update data, 9g3qrk6rnz2u
Bird, MEX, 139661d5-2ea0-494d-9ade-8a14995faf37, 76, 10855, No update data, 9g3qrmhnhsk3
Bird, MEX, 6cd1f77f-9e85-4d93-b66d-4c0c709f8051, 40, 4582, No update data, 9g3qrm5vynxq
Bird, MEX, 334dce22-994c-4947-99df-84961b8ad3c7, 48, 5846, No update data, 9g3qrk45r7rj
Bird, MEX, f1dfd639-e3c1-4f45-9cc1-6958513abbfb, 61, 7900, No update data, 9g3qrkfssu1k
Bird, MEX, 1f9e2f30-e336-4d3d-ac28-b23f50927005, 84, 11534, No update data, 9g3qrkf0tgu4
Bird, MEX, 22d85d2f-0605-4665-bdc6-6a667f1f7742, 100, 14062, No update data, 9g3qrmmwjsw5
Bird, MEX, 005af541-9396-4d20-af1a-b0e426d3cd34, 100, 14863, No update data, 9g3qrmmwjkfv
Bird, MEX, c085d3dc-b1ce-45df-9649-203bdfea7fa9, 100, 14863, No update data, 9g3qrmmwjqzc
Bird, MEX, 4446693f-2397-4602-9e41-12a0524764f1, 63, 8684, No update data, 9g3qrmk71fb8
Bird, MEX, fdb6742c-1e1d-44e5-b2f1-fef8bf1eebcf, 61, 7900, No update data, 9g3qr7f60d0d
Bird, MEX, 34167d83-910b-4f8b-a30c-bbd05cdbb9e6, 48, 5846, No update data, 9g3qr7f1z60b
Bird, MEX, d120ebb2-5a80-49f8-a30d-7c276b94cd57, 71, 9480, No update data, 9g3qrmkwjqrz
Bird, MEX, 82a3f6ab-c557-4a0c-bd3c-775835d7f577, 67, 8848, No update data, 9g3qrm41wftf
Bird, MEX, 1a05c7bc-85b1-47d8-a9d7-7c09c151bef5, 81, 11690, No update data, 9g3qrm4wetru
Bird, MEX, f9e07e9d-7bdc-4c0c-8517-b9a3706a056f, 80, 11523, No update data, 9g3qrm7t51yd
Bird, MEX, 471cdfda-76c5-4984-b14c-2b1821fe52a1, 89, 12324, No update data, 9g3qrm4wgyhf
Bird, MEX, cad44891-745e-4bac-be2f-0b23b26e747b, 51, 6680, No update data, 9g3qrm4xk2n0
Bird, MEX, 563944f4-6b1f-4801-a942-b55e5e869fb0, 98, 14529, No update data, 9g3qrm4xs07j
Bird, MEX, bce122a8-4003-4eb5-8513-a3b1cd77f8cb, 85, 12358, No update data, 9g3qrm7t6wjp
Bird, MEX, 12715cda-38da-4ee6-8c72-3251efa63f28, 98, 14529, No update data, 9g3qrm4x7w1x
Bird, MEX, ec0fd5d2-4e1e-4857-bb78-ecc0fd57b239, 87, 12692, No update data, 9g3qrm7t3u8w
Bird, MEX, c150874f-23d4-4a14-984c-049219b56728, 78, 11189, No update data, 9g3qrm7t3mvq
Bird, MEX, 3e25b10e-3345-4db5-9ece-19648153d591, 96, 13430, No update data, 9g3qrm7mx1h1
Bird, MEX, b453c9f8-3a61-4889-8f9b-eedf032e5ce0, 99, 13904, No update data, 9g3qrm7mw2sr
Bird, MEX, ec282f9d-c4c9-4f6b-b4cc-1164a1722115, 98, 13746, No update data, 9g3qrm7mws4s
Bird, MEX, 5f078b97-82eb-4723-8c75-c0a0d33239cf, 97, 13588, No update data, 9g3qrm7mwruk
Bird, MEX, 503f31a4-8d81-4178-88b5-4f487a2bb919, 98, 13746, No update data, 9g3qrm7mtzs4
Bird, MEX, 33bb3e40-73b0-45ca-96f7-1c9cf7cfe9a3, 88, 12166, No update data, 9g3qrkc6uvps
Bird, MEX, fa564e5b-bd6b-4413-b8f5-4a52f0fdb436, 72, 9638, No update data, 9g3qrkc6e0n7
Bird, MEX, 2e06d585-a3fa-4499-ad2a-1e17920e3c59, 67, 9352, No update data, 9g3qrkc6g8c9
Bird, MEX, 1b8e53fa-edd8-488c-8c72-f0782412b568, 88, 12166, No update data, 9g3qrkc6g5q2
Bird, MEX, 4f45d79b-2e81-4704-8e0c-491cb1a69059, 87, 12008, No update data, 9g3qrkc6gnn6
Bird, MEX, 2be76e51-8f2d-4f79-90df-c7ad61867216, 93, 12956, No update data, 9g3qrkc6g4bn
Bird, MEX, 868f6e66-2df0-42a7-8734-9e6f0103ab2d, 100, 14062, No update data, 9g3qrm7rddbj
Bird, MEX, 9f5341c6-cd6e-42cc-b230-577c6091fcc7, 100, 14062, No update data, 9g3qrm7rd4gt
Bird, MEX, cd75e715-2448-4b65-b214-2bb8c7fc8891, 100, 14863, No update data, 9g3qrm7rdz72
Bird, MEX, 0298c852-3d71-41e1-8417-dc50aea18bc7, 99, 14696, No update data, 9g3qrm7rdx20
Bird, MEX, 3ffd623d-8224-4c44-b149-422a6040376c, 100, 14863, No update data, 9g3qrmshkgc2
Bird, MEX, 65f13d3f-0b2d-4f4a-8c16-f491737010a8, 98, 14529, No update data, 9g3qrmshku3k
Bird, MEX, 09b4b3b1-fb6a-4e2b-a65c-cb1e43f092da, 100, 14863, No update data, 9g3qrmshkqbh
Bird, MEX, 05e2b5de-af4f-4d6e-98f5-95873c6743d2, 58, 7426, No update data, 9g3qr73gck0m
Bird, MEX, 97d20174-f916-4216-ab4d-e56e7105c49e, 64, 8851, No update data, 9g3qrst5rwu7
Bird, MEX, 0275247e-d8a4-4354-9ea2-73d1af9a675c, 46, 5530, No update data, 9g3qrhq8rp5u
Bird, MEX, 7ca2c1f0-861d-40e2-941d-3145426d2166, 61, 7900, No update data, 9g3qrhn5mhk6
Bird, MEX, ed4892a2-4288-4567-b0af-77a9acb33680, 25, 2212, No update data, 9g3qr5qw5zke
Bird, MEX, 793f7d33-243b-480f-b3a3-2f221a376d94, 49, 6004, No update data, 9g3qrhvxjjhr
Bird, MEX, 94a34ee2-e516-407e-8f1b-98eb84c9e7e1, 82, 11218, No update data, 9g3qrhkrrcd1
Bird, MEX, ec158b7f-bd67-46eb-bab5-60ed90e13f2b, 76, 10855, No update data, 9g3qrhuxwnr4
Bird, MEX, 17c268ce-4aec-472b-9157-5f64c345aaba, 87, 12008, No update data, 9g3qrhurng8t
Bird, MEX, eb24dbdb-add7-4f69-8223-1c272735bb7b, 67, 8848, No update data, 9g3qrj58zv6n
Bird, MEX, faf80a3e-ddab-4793-82d9-597d9920f9be, 51, 6320, No update data, 9g3qrj36nut7
Bird, MEX, 90f9e687-cd7b-4f5a-acf5-3ff76b574f3c, 58, 7426, No update data, 9g3qrj3xyp2f
Bird, MEX, 84261030-0cf3-4764-a8bb-897d59a84907, 55, 6952, No update data, 9g3qrj92et16
Bird, MEX, 9e734a02-7564-48fd-9bd7-33c4ca724f1b, 83, 11376, No update data, 9g3qrjdp0eww
Bird, MEX, a3d57401-baef-4043-a987-ca7939d016b3, 46, 5530, No update data, 9g3qrj9yzmqz
Bird, MEX, c2d82507-c8a5-457b-a2e6-d3070fc41652, 82, 11218, No update data, 9g3qrjdp0wnt
Bird, MEX, b3174f69-fcd6-4e94-8eca-28a1533e1048, 51, 6680, No update data, 9g3qrjdp0pmm
Bird, PBC, 6e54d93d-8197-4d8f-9347-6d1342c419ef, 97, 14362, No update data, 9g6h7n4gp6x5
Bird, PBC, c7972ae7-bf69-4a82-b610-fbd7e9313832, 93, 13694, No update data, 9g6h7n4gp3zp
Bird, PBC, 24f388cd-9f9a-412b-8397-c35ed59db9a1, 97, 14362, No update data, 9g6h7n4gpfd7
Bird, PBC, 52ee4d7f-248a-45ee-970e-68806bf144fb, 83, 12024, No update data, 9g6h7n4fznk0
Bird, PBC, fbc1c646-9d26-43cc-8e8f-b0db6f3fd3e1, 75, 10688, No update data, 9g6h7n4fzkrh
Bird, PBC, de2993fb-c1da-4cf6-b471-6f6a3e6d093b, 100, 14863, No update data, 9g6h7jdrvmzy
Bird, PBC, 15ed7681-1426-4d26-a15e-16ad293c4f5f, 100, 14863, No update data, 9g6h7jdrywr8
Bird, PBC, d3e2fe89-7363-426f-b300-ab352df9367d, 100, 14863, No update data, 9g6h7jdrvukk
Bird, PBC, aec832b3-ede7-461e-b58c-a7fa79c49d60, 58, 7849, No update data, 9g6h7jdrjmru
