Bird, MEX, fa564e5b-bd6b-4413-b8f5-4a52f0fdb436, 80, 10902, No update data, 9g3qrkc6dye5
Bird, MEX, 59e9da0f-8f97-4ada-b77f-bb1a39cf637c, 83, 11376, No update data, 9g3qrm1f4svj
Bird, MEX, 33ea9b83-0c0e-4bda-81c4-af25eed3fbcc, 91, 12640, No update data, 9g3qrkc6c6j3
Bird, MEX, b90c1638-fa3f-4517-83e4-1a54102cea86, 90, 12482, No update data, 9g3qrkc6bpvq
Bird, MEX, f7074314-5738-4b9e-9368-45727b976b00, 75, 10112, No update data, 9g3qrkchr3r0
Bird, MEX, a7e8f439-f12f-4497-81be-216480d0fa4e, 93, 13694, No update data, 9g3qrkc1cse2
Bird, MEX, c15744a5-b3ae-4d68-a324-146b931db2d1, 89, 12324, No update data, 9g3qrkc129wf
Bird, MEX, d8706439-ebb4-46ef-a0f7-9eddd57f0404, 72, 9638, No update data, 9g3qrme2ku9q
Bird, MEX, 4cede350-13f0-4166-8889-963f494597d8, 60, 8183, No update data, 9g3qrskmgut0
Bird, MEX, 3b0bba29-2a09-44a2-8f14-dfc1f5731284, 73, 9796, No update data, 9g3qrskqhucs
Bird, MEX, 0988bdd2-26e0-4808-8c79-0688c8e7d946, 99, 13904, No update data, 9g3qrkbg3cbk
Bird, MEX, 23bb7a15-86d6-4759-9220-dc67f7ac97b9, 99, 13904, No update data, 9g3qrkbg1qmn
Bird, MEX, e9bc84ce-d822-429b-a4e2-06a23fb32af0, 99, 13904, No update data, 9g3qrkbg33m0
Bird, MEX, 8abd70f2-cf7e-4ae5-b2f2-68e9c6a104ee, 98, 13746, No update data, 9g3qrkbg012x
Bird, MEX, 69184104-55ef-46da-8c36-2b09bb749843, 96, 13430, No update data, 9g3qrkbg20m6
Bird, MEX, 2c7105f0-36c6-4cf8-9c46-fab867e41321, 43, 5344, No update data, 9g3qrkbg81tk
Bird, MEX, 4deed44e-b831-47d5-b4c8-3e2dc8e7ec76, 98, 13746, No update data, 9g3qrkbepkx5
Bird, MEX, b038e73c-f286-4bc4-b24e-cf55aaeb6662, 98, 13746, No update data, 9g3qrkbeje8v
Bird, MEX, 758c39bf-85ab-4e24-b14a-61370287e047, 98, 13746, No update data, 9g3qrkbej64g
Bird, MEX, 50ad6d5b-e418-49e1-bda1-5c26e567985c, 97, 13588, No update data, 9g3qrkbduzcq
Bird, MEX, e21b65f9-b8a8-453d-8d02-c6d1f99d8143, 47, 5688, No update data, 9g3qrskwp9u3
Bird, MEX, d2cd39ff-2626-440c-b87b-28bc06b7114c, 53, 6636, No update data, 9g3qrsky5cjj
Bird, MEX, 2174d982-0bbf-453a-b37e-27a7fc181963, 88, 12166, No update data, 9g3qrkbm2eqv
Bird, MEX, cf338c3c-13c3-4a4d-9af6-207aba51ef75, 61, 7900, No update data, 9g3qrsmnu68k
Bird, MEX, 8d1d3010-c6c2-48a4-8d28-15293b9306fa, 70, 9322, No update data, 9g3qrsmjvjub
Bird, MEX, 25bb3299-c2db-4d35-836e-22aa7c63d68a, 69, 9164, No update data, 9g3qrst1qerv
Bird, MEX, 05a686d7-7011-4ec6-ac28-75433d5d7b0f, 45, 5372, No update data, 9g3qr5zgp2z4
Bird, MEX, 05219d8d-0ada-4f49-b58f-cc3b9d4c4e62, 51, 6320, No update data, 9g3qrhzvrq8c
Bird, MEX, 0275247e-d8a4-4354-9ea2-73d1af9a675c, 49, 6004, No update data, 9g3qrhq8zxuj
Bird, MEX, 7ca2c1f0-861d-40e2-941d-3145426d2166, 69, 9164, No update data, 9g3qrhn5yfvw
Bird, MEX, 4466a0a6-8655-49cc-8237-ae3770cce78e, 82, 11218, No update data, 9g3qrhwngt3w
Bird, MEX, 8dc85a69-9424-40f8-9325-a34d6695493b, 69, 9164, No update data, 9g3qr5t7xxt0
Bird, MEX, 6ccde440-606d-4c2a-b861-e494878c4a7a, 58, 7426, No update data, 9g3qr5umh44f
Bird, MEX, 501852ce-f161-48c1-bd71-2a09a4db83d6, 52, 6478, No update data, 9g3qr5eqxj5b
Bird, MEX, abd31c6f-1bdf-4114-8957-2d9a4c3a3bc1, 49, 6004, No update data, 9g3qr5emm8mc
Bird, MEX, 2779a39e-20f5-4b5e-933d-9ea1339e06b9, 81, 11060, No update data, 9g3qrhuxqkk5
Bird, MEX, 0cca98cb-85a2-4072-9fd5-d77657c3cbe8, 45, 5678, No update data, 9g3qrjhcrm8g
Bird, MEX, 21a514e1-9eb1-49bf-82da-e73751947dfb, 45, 5372, No update data, 9g3qrjj42snf
Bird, MEX, 792713ca-b970-44bd-8e06-21cb646db0ee, 84, 11534, No update data, 9g3qrj36myec
Bird, MEX, 8f7ab418-2c00-4ad2-b27c-620284e5c12b, 83, 11376, No update data, 9g3qrj366f4y
Bird, MEX, 90f9e687-cd7b-4f5a-acf5-3ff76b574f3c, 65, 8532, No update data, 9g3qrj3xyp0b
Bird, PBC, c7972ae7-bf69-4a82-b610-fbd7e9313832, 91, 13360, No update data, 9g6h7n4gssss
Bird, PBC, d3e2fe89-7363-426f-b300-ab352df9367d, 82, 11857, No update data, 9g6h6ynwv8vz
Bird, PBC, 6e54d93d-8197-4d8f-9347-6d1342c419ef, 88, 12859, No update data, 9g6h7n4gmjht
Bird, PBC, aee18a30-69db-46ee-9697-05cb4f13632e, 88, 12859, No update data, 9g6h7n4gkgrd
Bird, PBC, 6e39c072-f398-45c4-b63b-e79befb6eb17, 88, 12859, No update data, 9g6h7n4gj5hx
Bird, PBC, de2993fb-c1da-4cf6-b471-6f6a3e6d093b, 100, 14863, No update data, 9g6h7jf2jk4v
Bird, PBC, 15ed7681-1426-4d26-a15e-16ad293c4f5f, 100, 14863, No update data, 9g6h7jdruzx8
Bird, PBC, 7715ad14-2e09-42e8-95cc-788eb13b76b1, 100, 14863, No update data, 9g6h7jdrvq6b
Bird, PBC, 97069102-8afe-492e-ad6b-027099f0026c, 100, 14863, No update data, 9g6h7jdrt3ff
Bird, PBC, 2eb776f3-e8bc-4cdd-ae92-e38404612675, 99, 14696, No update data, 9g6h7jrpvqxc
Bird, PBC, 7a889905-5345-4608-8295-83ab8c14e60d, 100, 14863, No update data, 9g6h7jq395p3
Bird, PBC, a5286a54-9879-4cce-98e2-0e542ef32de1, 100, 14863, No update data, 9g6h7jq3e10q
Bird, PBC, f2f38284-b6bc-477e-aecb-83d741078582, 100, 14863, No update data, 9g6h7jq3e086
Bird, PBC, a4bd3af9-a334-4dd7-908b-83f4e573b3bc, 100, 14863, No update data, 9g6h7jq3k6yr
Bird, PBC, afc8067e-7b8b-4fbe-80dc-e1be52292709, 100, 14863, No update data, 9g6h7jnky9zs
Bird, PBC, c9a4c41e-3504-44a3-a959-eff4ebe0eabc, 100, 14863, No update data, 9g6h7jnkz7pk
Bird, PBC, ad6e9fc1-67e6-42d8-9548-60a591954805, 100, 14863, No update data, 9g6h7jnc0yk4
Bird, PBC, df58b661-2500-4416-8474-258dab80c6cb, 100, 14863, No update data, 9g6h7jnc1j6k
Bird, PBC, 1aa74363-d264-40bd-bf5b-c107e32d0ade, 82, 11857, No update data, 9g6h7jnc1jrk
Bird, PBC, 07ba914f-4c0f-40ba-a297-6346a40be63f, 97, 14362, No update data, 9g6h7jnc1qj2
Bird, PBC, 38dd1ad4-fd54-40c3-af18-ff2b6f4edc71, 100, 14863, No update data, 9g6h7jn8zypx
Bird, PBC, 213bb3bc-06fd-4df3-a679-36b2372b816f, 88, 12859, No update data, 9g6h7jnc09p1
Bird, PBC, a42e6c87-dd39-4a14-9c3c-08fdb25e6b98, 100, 14863, No update data, 9g6h7jnbb1td
Bird, PBC, 9726ef99-c1b4-4e8a-9798-b10b319f9790, 98, 14529, No update data, 9g6h7jn8x9u3
Bird, PBC, f6df7fb5-56a8-44c4-a76a-4086d9f8f528, 97, 14362, No update data, 9g6h7hsrm4kd
Bird, PBC, 5608506e-c4e5-4462-ac4f-89c2f6632927, 100, 14863, No update data, 9g6h7hsrmdwh
Bird, PBC, 74f95e3c-5ff6-41ae-959e-4c18f8088afc, 100, 14863, No update data, 9g6h7hsrh2n6
Bird, PBC, a3915d8e-0be9-478e-94bb-72adf7e4e2df, 90, 13193, No update data, 9g6h7hzkeyb0
Bird, PBC, 6e2d6089-9385-494e-abcf-9f56bd8a7177, 100, 14863, No update data, 9g6h7kcnj27j
Bird, PBC, 90a42abe-2cea-4582-8cbd-f5cc355a856c, 83, 12024, No update data, 9g6h7kb9z234
Bird, PBC, 052d2d9f-46c2-49d9-ab3d-5c410be1210f, 100, 14863, No update data, 9g6h7kc0ewyb
Bird, PBC, 5897572c-0d6c-4b97-9703-cef4c88e1c42, 100, 14863, No update data, 9g6h7kc0srnd
Bird, PBC, 2310d033-f1ef-4d83-ade2-0c7693a60c8d, 100, 14863, No update data, 9g6h7kc0sqqw
Bird, PBC, 27f15815-07a0-406e-a2b6-11305679382e, 37, 4342, No update data, 9g6h7kf40zhp
Bird, PBC, 97d52b39-86c1-48d6-9637-e6c93073fdc8, 78, 11189, No update data, 9g6h7kf3cjfm
Bird, PBC, b0b389dd-f2d6-440d-81ca-24477fe25732, 82, 11857, No update data, 9g6h7kf3cqve
